employee_id,hiring_date,last_evaluation_date,termination_date,employment_status,age,gender,num_children,department,job_level,initial_salary,salary,contract_type,remote_ratio,tenure,num_projects,avg_monthly_hours,last_performance_score,promotions_last_2_years,training_hours_last_year,satisfaction_level,absences_last_6_months,internal_mobility_interest
c10def3a-1599-4138-aa0f-e6abdb570232,2013-02-02,2015-09-26,2019-03-30,Resigned,37,Other,1,Marketing,Mid,26316,42544,Temporary,20,74,2,140,73,0,34,0.29,2,0
512e4028-b25a-4dec-99d1-ffebbdce5f8f,2016-08-28,2019-12-04,2025-03-02,Resigned,42,Other,1,Marketing,Manager,23073,42877,Permanent,20,103,7,124,57,0,7,0.3,2,0
bc72d505-2322-4622-a1fa-83f5250b1137,2011-05-07,2013-12-28,2013-06-01,Resigned,46,Female,1,HR,Mid,28231,34112,Permanent,0,25,1,189,59,1,15,0.64,0,0
a26dcca2-7e60-4355-af48-2d4dc5201fbc,2018-07-08,2018-07-31,2022-08-12,Resigned,36,Male,1,Operations,Mid,27612,38886,Temporary,0,49,5,181,78,1,5,0.47,0,0
91d379fe-fe4f-4aa2-b595-d8c4f79b5cfb,2012-02-05,2020-12-09,2021-07-05,Resigned,56,Female,0,Finance,Junior,18314,35712,Internship,50,114,8,184,79,1,7,0.29,2,0
03b72354-d26a-422a-82fa-07d3306d2c27,2012-10-14,2014-08-01,2017-01-07,Resigned,37,Female,0,HR,Mid,24056,34279,Temporary,80,51,9,174,87,0,15,0.17,0,0
719d8c51-9d48-414d-a1a4-d9047232f8c5,2018-09-18,2022-05-21,2025-01-17,Resigned,35,Male,0,HR,Mid,27406,44991,Temporary,80,77,7,129,75,0,38,0.55,1,1
2b272afc-3499-4d77-98d3-4b707c7641ea,2010-04-10,2014-10-25,2020-05-30,Resigned,29,Male,1,HR,Mid,22722,46012,Temporary,0,123,4,108,75,0,39,0.49,0,1
adfa52b0-bb9a-411b-b19e-eff1bc6b0d51,2016-12-22,2023-11-09,2018-09-30,Resigned,51,Other,0,IT,Mid,28793,33831,Temporary,0,21,3,179,77,0,51,0.57,1,0
8df130fe-7297-4aae-a359-bbc379353e00,2019-05-21,2019-08-18,2021-09-14,Resigned,29,Male,0,Operations,Manager,24038,29646,Permanent,100,28,7,211,77,0,39,0.46,0,0
74d396df-d426-4382-bb9c-f227a900daed,2013-11-04,2021-09-17,2016-09-26,Resigned,48,Other,1,Marketing,Junior,21543,27826,Permanent,50,35,7,100,100,0,33,0.27,1,0
ce737d86-bef1-4692-8581-d569c54d9c80,2014-01-29,2017-12-15,2015-11-27,Resigned,33,Other,0,Sales,Mid,24625,29139,Permanent,50,22,3,103,71,0,16,0.74,2,1
9c818ba9-0858-4c93-a6fa-11f38b3939c2,2016-01-22,2020-01-10,2022-02-27,Resigned,40,Male,2,Finance,Junior,27209,43987,Temporary,100,74,1,148,59,1,0,0.31,1,1
65612708-f304-4f4e-a549-3904be0d3c24,2019-09-10,2024-07-06,2024-09-27,Resigned,53,Male,2,Operations,Junior,25365,38258,Permanent,80,61,4,143,58,1,7,0.39,0,1
502e399a-0341-4344-b65d-2c6d317f2a04,2018-06-06,2022-09-29,2021-12-04,Resigned,41,Female,1,Finance,Manager,29822,40259,Permanent,0,42,7,160,64,1,32,0.57,1,1
e45fb054-60bb-4af3-a0ca-176c77641fbd,2015-06-13,2024-06-27,2021-10-27,Resigned,22,Other,1,Marketing,Mid,19398,31845,Internship,0,77,6,168,78,0,19,0.5,1,1
e013318a-ab03-4c7f-9902-88613a2c0158,2015-08-19,2017-06-11,2020-07-22,Resigned,45,Other,0,Marketing,Mid,19875,29646,Permanent,80,59,7,159,71,0,15,0.48,0,0
43e719b6-e60d-4589-9b05-f07810500c50,2019-01-26,2020-10-14,2022-12-04,Resigned,48,Male,0,Finance,Junior,21400,29603,Permanent,80,46,2,166,72,1,0,0.1,1,0
a1dea070-65d4-44a6-a160-d31d4af0a99a,2021-07-26,2023-08-01,2024-02-26,Resigned,54,Male,0,Finance,Junior,21077,26521,Permanent,50,31,8,179,75,1,16,0.38,0,1
024a6260-9d69-44c2-afa2-0d523c9accde,2013-06-06,2018-07-14,2025-03-07,Resigned,47,Male,0,Sales,Junior,27949,61254,Permanent,0,143,4,181,46,0,0,0.31,0,1
5748b2f9-2204-4149-998a-59223b8f45e1,2017-11-26,2018-05-17,2021-12-18,Resigned,33,Other,1,HR,Mid,22115,31145,Permanent,0,49,4,186,78,0,26,0.49,0,1
2fb0161a-fc74-4ea9-b29c-e981bfdcf5db,2012-01-11,2014-09-10,2019-01-11,Resigned,54,Female,0,IT,Junior,20699,35360,Permanent,0,85,7,195,70,1,31,0.44,3,0
34a26499-108a-4362-8f2f-4f98cca878e9,2010-09-06,2013-04-30,2013-11-28,Resigned,54,Male,0,Finance,Senior,21566,28574,Temporary,20,39,10,161,79,1,25,0.8,2,1
3ad3a035-c291-4bf9-8f5f-02c30508d544,2014-12-23,2018-06-29,2018-06-22,Resigned,26,Male,0,HR,Mid,29021,39178,Internship,100,42,6,196,58,0,0,0.38,0,1
be056280-0775-42a6-8a6e-69725b8162a1,2013-04-20,2020-03-02,2021-10-21,Resigned,52,Female,3,Finance,Mid,20977,38982,Permanent,50,103,8,130,84,1,40,0.48,0,1
a43de218-c803-48d0-835c-0b7d57c955af,2019-10-30,2023-10-20,2021-04-21,Resigned,53,Other,0,HR,Mid,24065,27474,Permanent,20,17,7,173,72,1,21,0.33,1,1
a8805274-8310-4879-b1da-5d4d21185e39,2019-08-03,2023-01-08,2021-08-12,Terminated,38,Other,2,Marketing,Mid,22242,26690,Permanent,100,24,9,163,68,1,0,0.23,2,0
19474f36-75c3-4398-a254-e76ae4c7dac6,2021-05-30,2023-06-21,2022-01-11,Terminated,26,Female,2,Operations,Mid,23812,25201,Permanent,20,7,1,168,85,0,11,0.47,0,0
e4bc6acf-29dc-4774-b5a0-652d933a0d0f,2015-09-18,2023-03-11,2024-05-03,Terminated,31,Male,1,Sales,Senior,25247,47338,Permanent,50,105,2,161,64,0,0,0.49,0,0
96003ba6-df5d-4835-bef7-1a6838f6d663,2017-02-07,2021-11-06,2019-10-09,Terminated,58,Other,2,Finance,Junior,26678,33792,Permanent,100,32,3,139,71,0,0,0.12,0,1
75e8805e-5551-46a2-a969-879c6aaf9747,2016-03-06,2020-10-20,2016-09-13,Terminated,22,Female,0,IT,Junior,21570,22648,Permanent,20,6,7,142,80,1,32,0.13,2,1
62d38c6b-edae-404d-ab7c-0e792344ff9f,2014-09-12,2025-03-31,2017-09-23,Terminated,31,Male,1,Finance,Mid,21135,27475,Permanent,0,36,6,157,69,1,52,0.41,1,1
5c31eda1-9716-4493-8595-61d89264d3b0,2020-06-17,2020-08-02,2021-08-04,Terminated,40,Other,1,Sales,Mid,20896,23159,Permanent,0,13,10,145,85,0,26,0.33,1,1
e40e8ea3-1cd4-41a0-b71a-93153670357e,2017-03-22,2018-08-28,2022-10-25,Terminated,22,Other,0,Operations,Mid,18659,29232,Permanent,80,68,5,126,81,1,4,0.59,2,1
949b3e53-c6e1-4f64-afab-6668e62ad703,2017-03-30,2021-12-04,2018-02-27,Terminated,60,Female,2,Sales,Junior,23976,26173,Permanent,0,11,9,100,63,0,11,0.29,2,0
48bd1ee9-45c3-42c2-95d1-70b10f055cd7,2015-09-22,2018-11-02,2022-07-20,Terminated,56,Female,0,IT,Senior,24779,41917,Temporary,50,83,1,188,83,0,59,0.65,0,1
8bff9991-0a11-42cc-8e3e-ba8ac1e353a5,2021-12-28,2024-09-08,2024-05-10,Terminated,31,Male,2,Finance,Senior,21837,26932,Temporary,50,28,5,172,94,1,10,0.36,2,0
673e7f92-960f-4bfe-91a0-d36bac2a6774,2019-06-09,2024-07-15,2024-09-26,Terminated,49,Other,0,Marketing,Mid,23790,36478,Permanent,80,64,1,172,54,1,0,0.45,1,0
d16fe2ea-4c09-426c-87e2-d54670a8c6a6,2012-05-17,2015-12-29,2021-01-15,Terminated,31,Female,1,Operations,Junior,25683,48155,Permanent,20,105,7,157,67,1,39,0.75,2,0
8f1cc25a-81de-437b-b8c6-0eba6a61656e,2015-05-29,2022-02-25,2018-02-16,Terminated,36,Male,0,Operations,Manager,25273,32223,Temporary,100,33,5,149,68,0,66,0.21,2,1
413dd7b2-6e0b-4319-81dd-c31bdd8f4051,2018-02-05,2020-11-16,2020-11-18,Terminated,33,Other,2,IT,Senior,23865,30427,Permanent,80,33,1,215,66,1,3,0.47,1,0
ec0e9fb8-f433-4d66-a3fc-e17ff94b4c6e,2016-11-16,2017-07-27,2019-08-13,Terminated,39,Female,0,Operations,Manager,28976,36944,Permanent,50,33,5,145,54,0,29,0.61,4,0
459c9d83-f31e-4da2-a8cc-be27e8be2b15,2020-08-26,2025-01-14,2022-11-24,Terminated,29,Male,0,IT,Mid,20488,25097,Permanent,50,27,6,151,81,1,26,0.49,0,0
f549e96f-5782-4fc8-8163-0744ccfa1e9c,2010-12-27,2022-08-23,2017-10-14,Terminated,31,Male,0,IT,Mid,29186,49129,Permanent,50,82,5,178,66,0,7,0.44,3,0
62337c13-0f80-4520-b434-d575991bb3a0,2019-05-31,2020-09-14,2022-02-09,Terminated,34,Other,0,HR,Senior,27707,35095,Temporary,50,32,9,196,70,1,17,0.71,0,0
b4514671-7d88-4f5e-bf17-e52e8c21e93e,2017-08-08,2019-02-15,2019-01-08,Terminated,50,Other,0,HR,Junior,24691,28188,Internship,100,17,6,158,100,0,45,0.29,0,1
4252f7c1-ca0a-49d7-895f-65c7fa5dd23a,2014-10-21,2022-12-03,2021-10-08,Terminated,59,Female,0,Operations,Mid,24134,41027,Permanent,100,84,9,154,56,0,31,0.45,1,1
8eef0b91-4c68-45e7-9a7e-cc9945943ead,2021-02-14,2022-02-20,2024-04-23,Terminated,23,Female,1,Operations,Junior,25164,33132,Permanent,100,38,2,181,69,1,19,0.53,1,1
8b8770d4-36c0-40c7-93ec-57885f661bb3,2017-05-27,2023-09-15,2025-01-09,Terminated,31,Female,1,IT,Senior,22838,40347,Permanent,0,92,8,162,64,1,0,0.1,4,1
6f0f0ca7-5dd3-450a-8285-87c2498431c6,2017-07-21,2018-06-09,2025-02-14,Terminated,58,Male,1,HR,Junior,26628,47042,Permanent,80,92,10,164,87,1,42,0.33,2,1
c752c69b-52a6-43cc-9e87-3baf59c19c8c,2011-02-16,2012-12-20,2013-07-06,Terminated,33,Other,0,Marketing,Manager,21237,26369,Internship,100,29,2,191,96,1,0,0.27,1,1
155e86bd-ed7f-488a-9a41-6228bb242bb8,2011-12-17,2017-05-08,2016-11-19,Terminated,43,Other,1,IT,Mid,20269,30234,Temporary,0,59,1,142,74,1,16,0.18,2,1
c701b5bc-f2ec-4816-8888-6a5971697008,2018-09-13,2019-04-29,2020-10-19,Terminated,54,Male,1,Sales,Senior,23609,28527,Permanent,80,25,2,234,82,0,39,0.3,1,1
0a28fb44-e52e-44fe-8257-20a48e5d356b,2012-11-05,2023-08-14,2015-11-22,Terminated,51,Female,1,Operations,Senior,29234,38247,Internship,20,37,1,172,81,1,27,0.49,1,1
fe9b54a8-e50a-4d2f-b490-e6fd35118b97,2017-06-14,2024-03-20,2023-02-07,Terminated,25,Female,0,HR,Junior,26743,41897,Permanent,20,68,10,199,78,0,20,0.53,2,1
189625f7-9ab8-4c7f-988b-6ebe70402861,2012-03-13,2013-01-21,2020-02-12,Terminated,53,Other,0,HR,Junior,22426,40366,Permanent,80,96,4,152,67,0,0,0.21,3,0
6d1faa17-ba2b-42ac-95d6-c7b2d01efd37,2018-10-04,2021-09-12,2021-05-22,Terminated,23,Female,1,Operations,Mid,23400,29640,Temporary,50,32,2,138,84,0,24,0.86,2,1
ec86e3c7-c31e-4003-8712-282887fbbefe,2016-12-17,2023-04-17,2021-06-08,Terminated,47,Other,0,HR,Senior,29232,42386,Permanent,0,54,1,184,73,0,1,0.44,0,1
df7a322c-d269-4a4a-a4ba-e127556c2807,2020-04-13,2024-04-12,2022-02-23,Terminated,40,Other,1,Marketing,Senior,26328,31154,Permanent,20,22,6,184,78,0,3,0.37,2,0
0a843632-a67c-43b5-8375-fd554b30e0f1,2020-12-17,2021-10-10,2023-04-25,Terminated,35,Other,0,Finance,Junior,29693,36621,Temporary,20,28,1,157,92,1,37,0.26,2,1
1f3343e1-10ed-44b4-9f3a-f52a97509109,2017-01-21,2024-01-14,2018-08-02,Terminated,28,Male,0,HR,Mid,28449,32716,Temporary,20,18,8,178,68,0,36,0.5,1,0
f2019697-168d-4581-b353-f28fee4fc318,2020-12-25,2024-08-03,2023-07-16,Terminated,29,Female,0,Operations,Senior,19937,25087,Internship,0,31,9,181,82,1,10,0.8,0,0
ac428756-d115-4d45-80f3-e8002093d3ef,2017-12-22,2021-11-26,2021-07-07,Terminated,27,Female,1,Marketing,Junior,18834,25582,Permanent,0,43,4,161,81,0,24,0.69,2,0
931391ed-dcd2-47f0-9f99-86fb07294155,2019-07-05,2019-08-19,2024-07-09,Terminated,46,Other,0,Operations,Junior,22509,33951,Permanent,80,61,1,153,66,0,43,0.42,3,1
4300bdcf-83d4-4cc3-aa4b-0e0477131823,2010-06-21,2017-02-11,2011-12-07,Terminated,26,Male,0,Finance,Junior,29453,33625,Temporary,20,17,7,164,69,0,26,0.65,1,1
3ad7c61c-510a-432c-84fb-c49b23099796,2017-07-11,2024-08-13,2024-09-19,Terminated,26,Male,0,Operations,Junior,27819,47987,Permanent,0,87,7,130,79,0,20,0.36,1,0
0df94cd6-b7c8-4957-932b-d73d5f2386b2,2017-08-06,2025-03-07,2020-03-17,Terminated,28,Male,0,Operations,Mid,21469,27015,Temporary,0,31,9,158,61,1,16,0.11,2,0
4ff6f488-96ec-43b2-99ac-c31cc63273f5,2010-01-30,2019-11-20,2012-02-01,Terminated,29,Male,0,Marketing,Junior,19866,23839,Internship,50,24,9,142,68,0,24,0.2,0,0
355e9928-52ed-4f15-a845-5567163487bc,2018-12-22,2024-10-07,2023-05-18,Terminated,53,Other,0,Finance,Manager,18944,27310,Permanent,50,53,9,101,81,1,32,0.1,2,0
df44d575-b51a-44ca-95fb-2eeff6870127,2011-12-19,2020-12-03,2015-04-18,Terminated,40,Female,0,Marketing,Junior,24599,32798,Permanent,80,40,7,150,48,1,38,0.6,0,0
3779c8b1-ee2f-4b5f-9768-76b5f257a154,2010-12-29,2023-06-11,2019-05-08,Terminated,52,Male,0,HR,Junior,25377,46735,Internship,100,101,9,173,74,1,19,0.42,0,0
78a7efde-7ae5-4609-93af-614d535f77bb,2019-06-24,2024-05-30,2021-09-27,Terminated,57,Male,0,HR,Junior,19029,23310,Permanent,20,27,3,195,71,1,26,0.5,3,0
f383497f-ee9f-4311-b75d-07d7b535e5e9,2020-12-18,2021-12-20,2021-08-01,Terminated,33,Male,1,IT,Mid,25362,26841,Permanent,50,7,9,132,60,1,0,0.64,1,0
6dd48f6d-e3b1-4861-ae83-1faa32e67d44,2016-04-07,2023-04-17,2021-12-16,Terminated,46,Other,1,IT,Mid,28138,44317,Permanent,100,69,10,198,62,1,11,0.17,5,0
845ae283-add1-498b-a45f-2de878b5855d,2017-02-20,2018-05-04,2019-03-27,Terminated,49,Female,1,Finance,Senior,20971,25339,Permanent,100,25,7,170,58,1,16,0.1,1,0
38c966c5-4387-4ff8-a0f5-c0a4d1981b1a,2018-06-22,2023-09-24,2022-07-08,Terminated,58,Male,1,Finance,Mid,22879,32221,Temporary,100,49,9,185,69,1,12,0.63,1,0
58511b53-3ebc-4793-8f28-79e54ab9f2ab,2018-07-27,2022-11-25,2021-06-23,Terminated,58,Other,0,Marketing,Junior,29060,37535,Permanent,100,35,9,172,88,1,0,0.34,4,0
659a5d8d-0f1e-470c-9244-6bde6b490633,2012-04-14,2016-12-07,2015-04-16,Terminated,32,Male,0,IT,Mid,29147,37891,Temporary,20,36,7,151,76,1,0,0.48,2,0
1b0b2cbe-2cdb-470e-8865-3373d30e6453,2013-03-25,2020-05-01,2016-01-30,Terminated,41,Male,1,Marketing,Senior,28756,36903,Permanent,50,34,9,173,69,1,14,0.29,1,1
271adb39-7718-4120-a13c-f1495424e109,2021-10-03,2024-04-09,2023-05-08,Terminated,37,Male,1,Finance,Junior,28683,33224,Temporary,20,19,8,134,82,0,35,0.56,1,1
f0d9ca33-b964-43e3-be69-33f30b5eb4d6,2020-11-09,2021-12-24,2023-03-20,Terminated,51,Other,0,IT,Manager,22452,27690,Permanent,50,28,2,180,69,0,6,0.31,0,0
45ec8b64-c16f-4476-ab52-7f4297d32dc7,2018-04-11,2022-11-15,2021-02-05,Terminated,47,Other,0,Finance,Mid,27767,35634,Temporary,20,34,4,188,74,1,46,0.58,2,0
6cc168bd-5141-4a81-8dce-86bc8c3a75fa,2021-04-28,2022-07-27,2024-08-21,Terminated,41,Male,0,Marketing,Mid,26281,35041,Permanent,80,40,9,210,75,0,35,0.1,0,0
f5df9f72-a524-4e0b-82c7-1c5eb13e5622,2020-03-20,2025-03-24,2022-05-01,Terminated,49,Female,2,IT,Junior,28608,34568,Permanent,20,25,3,166,79,0,31,0.32,1,0
caad61fa-e14a-421a-b893-fff98002de93,2010-10-15,2010-12-26,2018-06-01,Terminated,56,Female,0,Sales,Manager,26554,46912,Permanent,0,92,6,124,70,0,18,0.41,2,0
a2435611-a97f-4fbf-b384-8fc0b3d5a44f,2013-10-13,2019-07-23,2016-04-09,Terminated,33,Male,0,HR,Mid,19421,24276,Internship,20,30,8,182,62,0,46,0.31,2,1
5e75bae5-3561-40e9-ba68-f5ab8ce02420,2014-04-26,2016-05-16,2016-12-01,Terminated,29,Female,0,Marketing,Junior,24489,30815,Temporary,20,31,3,190,62,1,4,0.44,2,0
d7a6e932-3dbf-4132-9b3a-e0e3dab45d97,2012-02-06,2014-10-15,2018-08-30,Terminated,26,Male,2,Operations,Mid,20456,33922,Permanent,80,79,1,148,80,0,18,0.52,2,0
7050df66-377f-4c10-9a43-30481802a081,2021-05-05,2021-06-29,2023-04-13,Terminated,45,Other,1,IT,Mid,21853,26041,Permanent,20,23,7,195,58,1,36,0.1,1,1
f11559c0-d9ef-4fb2-aba0-386eddfbe913,2012-11-01,2020-10-14,2019-10-28,Terminated,30,Other,3,Finance,Mid,28117,48033,Permanent,50,85,2,156,71,1,5,0.66,0,0
9d645455-0e66-4ef7-857b-8e59b10ef36d,2012-01-15,2015-07-09,2015-12-20,Terminated,38,Female,3,Operations,Senior,26023,36215,Permanent,50,47,9,167,90,0,22,0.49,2,1
c123fb7f-9cf8-4d61-89d9-ad56ae29dda8,2011-08-09,2012-05-20,2025-02-16,Terminated,55,Male,1,HR,Junior,26862,63573,Permanent,100,164,5,186,78,0,0,0.1,3,0
f0f1abe8-fc97-4988-8eb4-3da5d5916bff,2013-03-10,2017-01-16,2015-07-13,Terminated,55,Female,0,Finance,Manager,23700,29230,Permanent,80,28,6,147,82,0,13,0.35,2,0
58277a36-8285-4781-9e4e-f3d3debe39ff,2012-01-23,2017-10-30,2022-11-13,Terminated,40,Female,2,Finance,Manager,26669,55782,Permanent,100,131,10,170,70,1,50,0.25,2,0
0e8a793a-d148-4c3a-ba08-236aae04d262,2011-11-26,2014-10-11,2016-10-15,Terminated,42,Male,2,Finance,Senior,19156,28574,Permanent,0,59,1,181,80,1,29,0.73,0,0
9ddaa4b8-da2e-4245-9ea4-6c0a7bd125fa,2017-06-24,2025-04-28,2022-04-18,Terminated,55,Male,1,Sales,Mid,18386,27272,Permanent,80,58,6,150,65,0,44,0.49,3,0
49b69e55-f0ed-4167-a14d-b6bc7e416110,2013-03-04,2020-12-23,2014-11-11,Terminated,51,Male,1,Operations,Junior,19052,22227,Internship,50,20,4,184,63,1,10,0.48,2,1
08aa5092-fe43-4e37-9c1c-35f721be82ec,2018-04-15,2025-01-31,2025-05-12,Terminated,44,Female,2,Marketing,Junior,29509,50657,Permanent,100,86,6,113,86,1,7,0.38,0,0
8fe03358-0b50-46a8-85f1-1bb55bc4e6a4,2021-09-27,2023-11-20,2023-07-27,Terminated,48,Female,0,Finance,Senior,20204,23908,Internship,80,22,3,162,81,0,1,0.79,0,1
b0a4b30e-be76-4f26-9175-8b137a029a37,2017-02-11,2019-02-20,2023-08-24,Terminated,24,Male,2,IT,Junior,26389,43761,Permanent,100,79,6,161,69,1,11,0.58,1,1
fed51885-871f-4344-9f34-0a472f5445af,2010-12-06,2012-08-04,2016-04-25,Terminated,24,Male,1,Marketing,Senior,28174,43434,Permanent,50,65,10,153,74,1,4,0.82,1,0
30e5298f-4ed3-4e76-9bc6-7a317055f2ae,2020-12-02,2022-05-09,2023-11-06,Terminated,26,Female,0,IT,Manager,24926,32196,Temporary,0,35,7,174,61,1,29,0.28,2,1
bb6d77c7-6652-4508-9dca-d3bcb496ec9f,2021-07-19,2024-03-03,2022-03-25,Terminated,24,Male,0,IT,Senior,20106,21446,Internship,100,8,8,152,65,0,30,0.32,0,1
05a8be5c-ad4d-47ce-80b3-65e2fc529ddd,2020-11-18,2021-05-12,2022-09-20,Terminated,34,Male,0,Operations,Senior,23506,27815,Temporary,0,22,2,185,81,0,22,0.39,0,1
74e99b4c-a9d7-49fb-97a8-b5b7d6dcb603,2019-01-30,2020-10-06,2022-08-16,Terminated,32,Female,1,Sales,Mid,28820,39147,Permanent,20,43,8,129,72,0,11,0.28,2,1
13abfb66-d410-4455-ae2c-c65d7eb8d1b4,2016-03-21,2022-09-16,2022-03-03,Terminated,39,Female,2,Marketing,Senior,28301,45281,Permanent,0,72,8,137,73,1,0,0.39,2,1
abd23380-568d-4491-aaf5-38e4f397d508,2011-08-30,2020-03-06,2020-09-15,Terminated,56,Female,1,Marketing,Senior,20819,39903,Permanent,20,110,7,140,70,1,0,0.6,1,0
fbabc825-c58b-4afe-b731-9ee8a3701ccb,2021-03-08,2025-01-16,2022-11-18,Terminated,39,Male,0,Operations,Junior,29210,34078,Permanent,80,20,2,123,76,1,17,0.3,0,1
b5fda3da-b0c6-4443-985e-f30637bc05b1,2020-10-28,2024-03-27,2021-11-13,Terminated,23,Other,0,HR,Mid,23345,25679,Permanent,20,12,2,153,62,0,8,0.8,0,1
75864caf-11b4-42b9-bf86-1e39bca026f8,2014-01-22,2017-06-19,2022-04-27,Terminated,40,Other,1,Marketing,Junior,18358,33656,Permanent,20,100,10,170,69,0,3,0.65,2,0
1ef72bf3-8380-44e6-9562-7063f032f2d2,2019-10-02,2021-11-17,2023-08-02,Terminated,27,Other,0,Sales,Mid,20872,28872,Permanent,0,46,9,175,65,1,0,0.22,0,0
9f6b890d-e0b2-4287-8792-dc6af018fa71,2018-08-22,2019-01-26,2023-06-30,Terminated,38,Other,1,Finance,Junior,19154,28571,Temporary,50,59,10,197,59,1,6,0.58,0,1
cb97a065-441d-4936-bc4a-9370ed77d87e,2018-06-15,2022-09-12,2018-12-25,Terminated,60,Other,1,Sales,Junior,25547,26824,Permanent,80,6,7,203,72,0,23,0.61,2,0
d5e3b845-33e1-47bd-af5a-ab55add0e9bf,2021-03-05,2025-03-07,2021-09-12,Terminated,58,Female,2,Marketing,Senior,21267,22330,Permanent,100,6,10,146,79,1,20,0.71,0,0
143af718-d5a7-40f0-b285-4a30cdb2ed03,2014-08-17,2019-07-27,2018-07-12,Terminated,48,Male,1,Marketing,Junior,29527,41091,Permanent,50,47,6,140,73,0,14,0.6,0,1
9512a90c-96fb-4bf7-8b98-f74804144a5b,2019-09-16,2020-08-24,2023-08-18,Terminated,41,Other,0,HR,Manager,26402,36742,Permanent,80,47,2,152,73,0,16,0.5,1,0
020872ea-b01b-4844-99e8-192ee02a946d,2021-03-04,2023-09-11,2022-02-08,Terminated,34,Other,2,Marketing,Manager,22826,24918,Internship,50,11,9,127,81,1,5,0.25,2,0
94bfb760-333a-4de3-a64c-009b1a202d38,2018-08-06,2020-02-04,2021-11-03,Terminated,25,Other,1,HR,Senior,27610,36583,Permanent,20,39,4,154,65,0,27,0.23,1,0
23d04f7b-5a97-4022-a7db-74c9fbcd8bb9,2010-08-06,2017-09-08,2017-08-17,Terminated,46,Female,0,Finance,Junior,20383,34820,Permanent,0,85,7,190,77,0,14,0.54,2,0
352ef4b9-c719-42f0-a118-2f5e8d724593,2010-04-17,2019-02-25,2023-02-07,Terminated,37,Female,1,IT,Junior,23867,54695,Internship,50,155,9,194,61,0,13,0.9,2,1
531aee93-c51b-4a1c-9ad1-5f40a8108cda,2018-08-17,2023-06-06,2019-09-09,Terminated,33,Female,2,IT,Junior,25354,27889,Permanent,20,12,1,142,78,1,26,0.43,0,0
d60dad29-a027-4b37-a319-2f181c800828,2020-06-19,2023-06-20,2024-04-22,Terminated,33,Male,2,Sales,Manager,19853,27463,Permanent,20,46,10,201,70,1,24,0.37,1,0
93ff93e2-0235-4964-b3bf-8c2e10daa280,2010-07-14,2016-08-30,2019-05-11,Terminated,57,Other,0,Sales,Senior,28877,54625,Internship,80,107,1,100,75,0,14,0.64,0,1
2a8c7693-577b-4f0e-8560-24d596c3c739,2014-02-01,2016-08-03,2019-08-28,Terminated,45,Other,0,Finance,Mid,21764,33915,Permanent,20,67,10,166,82,0,24,0.39,1,1
2f7aef57-27ac-4411-809c-3abc99706647,2015-09-02,2024-05-01,2019-07-19,Terminated,30,Other,0,Marketing,Mid,28418,39548,Temporary,20,47,6,124,83,1,37,0.37,0,0
a9e54d07-6b4c-4931-b0ca-fe223350f447,2018-12-22,2021-12-30,2023-12-18,Terminated,40,Female,0,Finance,Senior,24971,37456,Internship,50,60,5,150,93,1,55,0.85,2,1
18100527-51fb-435d-a152-8e3e362e48c5,2011-07-26,2024-10-14,2021-10-12,Terminated,28,Other,1,HR,Manager,25595,52043,Permanent,0,124,6,177,71,0,0,0.59,1,1
6c296ea9-4f01-4dbf-bf48-4fd82cf77e49,2020-10-20,2022-06-22,2023-08-16,Terminated,40,Other,1,Finance,Junior,21596,27714,Permanent,50,34,1,153,85,1,17,0.61,1,1
3b0fb53c-e5ca-4b62-808c-c82195595fbe,2014-07-07,2021-10-03,2024-07-11,Terminated,38,Male,2,IT,Junior,27160,54546,Temporary,20,121,3,141,72,1,2,0.53,0,0
0a3ea993-ce6b-46a2-b507-e8c8b8a73489,2010-06-18,2011-04-23,2014-03-12,Terminated,48,Other,2,Sales,Junior,20635,28373,Permanent,20,45,6,209,82,1,33,0.58,1,0
188d73ef-f80c-46b9-a29c-21c65c480c64,2015-08-07,2019-07-22,2020-10-08,Terminated,50,Other,3,HR,Junior,24922,37798,Permanent,20,62,2,127,61,1,32,0.43,2,1
cc3dc0a2-1d36-4060-a4ec-441ab8745258,2010-09-16,2023-08-14,2022-06-03,Terminated,44,Female,0,Finance,Mid,22284,48653,Permanent,100,142,7,144,67,1,22,0.1,2,0
d1139a09-7997-4b2d-9673-d9a58b74a580,2010-03-28,2018-11-10,2012-07-14,Terminated,43,Other,0,Sales,Mid,20619,25258,Permanent,0,27,9,162,76,1,18,0.26,5,1
a0c69479-ebf2-4ce0-9935-037621f8a3f0,2010-04-13,2019-01-05,2012-03-14,Terminated,43,Female,2,IT,Junior,21180,25239,Permanent,80,23,6,206,74,0,40,0.32,2,0
3352d912-14b7-44e7-96ef-078218a8da43,2016-01-11,2016-06-10,2022-02-04,Terminated,44,Other,1,Sales,Junior,26985,43400,Permanent,0,73,8,212,51,0,34,0.82,4,0
2d17e2fb-47d3-4394-a57d-e405342932d4,2018-12-16,2021-01-03,2022-08-03,Terminated,51,Female,1,IT,Mid,22140,30258,Permanent,20,44,4,117,74,0,18,0.13,1,1
5a5c4ec9-6ec3-46fb-9e3f-0ad2561cfeda,2017-06-11,2023-06-10,2024-04-16,Terminated,59,Male,0,Marketing,Senior,26252,44409,Permanent,100,83,8,216,83,1,0,0.62,2,0
